Nome,Sexo,Idade,Altura_cm,Peso_kg,Pais,Código_pais,Ano,Estação,Cidade,Esporte,Evento,Medalha,Altura_m,IMC,Pais_traduzido
Zinaida Sendrit,F,31.0,188.0,95.0,Lithuania,LTU,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Feminino Lançamento de Disco,,1.88,26.87867813490267,Lituânia
Amy Sne,F,26.0,175.0,80.0,Senegal,SEN,2012,Verão,London,Atletismo,Atletismo Feminino Lançamento de Martelo,,1.75,26.122448979591837,Senegal
Amy Sne,F,30.0,175.0,80.0,Senegal,SEN,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Feminino Lançamento de Martelo,,1.75,26.122448979591837,Senegal
Yakup ener,M,21.0,170.0,64.0,Turkey,TUR,2012,Verão,London,Boxe,Boxe Masculino Meio Médio Leve,,1.7,22.145328719723185,
Ulrike Sennewald,F,23.0,194.0,84.0,Germany,GER,2012,Verão,London,Remo,Remo Feminino Oito com Cocheiro,,1.94,22.31905622276544,Alemanha
Alessandra Sensini,F,42.0,170.0,55.0,Italy,ITA,2012,Verão,London,Vela,Vela Feminina Prancha à Vela,,1.7,19.031141868512112,Itália
Olqa Senyuk,F,25.0,175.0,53.0,Azerbaijan,AZE,2016,Verão,Rio de Janeiro,Tiro com Arco,Arqueria Feminina Individual,,1.75,17.306122448979593,Azerbaijão
Tilbe enyrek,F,21.0,189.0,86.0,Turkey,TUR,2016,Verão,Rio de Janeiro,Basquete,Basquete Feminino,,1.89,24.075473810923548,
Seo Ji-Yeon,F,23.0,168.0,56.0,South Korea,KOR,2016,Verão,Rio de Janeiro,Esgrima,Esgrima Feminina Sabre Individual,,1.68,19.841269841269845,Coreia do Sul
Seo Ji-Yeon,F,23.0,168.0,56.0,South Korea,KOR,2016,Verão,Rio de Janeiro,Esgrima,Esgrima Feminina Sabre por Equipes,,1.68,19.841269841269845,Coreia do Sul
Seo Jong-Ho,M,32.0,178.0,76.0,South Korea,KOR,2012,Verão,London,Hóquei,Hóquei Masculino,,1.78,23.98687034465345,Coreia do Sul
Seo Joon-Yong,M,28.0,174.0,65.0,South Korea,KOR,2016,Verão,Rio de Janeiro,Ciclismo,Ciclismo Masculino Prova de Estrada Individual,,1.74,21.469150482230148,Coreia do Sul
Seo Jung-Eun,F,24.0,168.0,61.0,South Korea,KOR,2016,Verão,Rio de Janeiro,Hóquei,Hóquei Feminino,,1.68,21.612811791383223,Coreia do Sul
Seok Ha-Jeong,F,27.0,172.0,59.0,South Korea,KOR,2012,Verão,London,Tênis de Mesa,Tênis de Mesa Feminino por Equipes,,1.72,19.94321254732288,Coreia do Sul
Seong Ji-Hyeon,F,20.0,175.0,64.0,South Korea,KOR,2012,Verão,London,Badminton,Badminton Feminino Individual,,1.75,20.897959183673468,Coreia do Sul
Seong Ji-Hyeon,F,25.0,175.0,64.0,South Korea,KOR,2016,Verão,Rio de Janeiro,Badminton,Badminton Feminino Individual,,1.75,20.897959183673468,Coreia do Sul
Jermaine Seoposenwe,F,22.0,167.0,62.0,South Africa,RSA,2016,Verão,Rio de Janeiro,Futebol,Futebol Feminino,,1.67,22.230987127541326,África do Sul
Amru Ibrahim Mostafa Seoud,M,26.0,178.0,70.0,Egypt,EGY,2012,Verão,London,Atletismo,Atletismo Masculino 100 metros,,1.78,22.093170054286073,Egito
Amru Ibrahim Mostafa Seoud,M,26.0,178.0,70.0,Egypt,EGY,2012,Verão,London,Atletismo,Atletismo Masculino 200 metros,,1.78,22.093170054286073,Egito
Hrvoje Sep,M,30.0,175.0,81.0,Croatia,CRO,2016,Verão,Rio de Janeiro,Boxe,Boxe Masculino Meio Pesado,,1.75,26.448979591836736,Croácia
Anna Maria Sepp,F,20.0,172.0,64.0,Estonia,EST,2016,Verão,Rio de Janeiro,Vela,Vela Feminina Skiff,,1.72,21.63331530557058,Estônia
Hanna-Maria Seppl,F,27.0,174.0,59.0,Finland,FIN,2012,Verão,London,Natação,Natação Feminino 50 metros Livre,,1.74,19.487382745408905,Finlândia
Hanna-Maria Seppl,F,27.0,174.0,59.0,Finland,FIN,2012,Verão,London,Natação,Natação Feminina 100 metros Livre,,1.74,19.487382745408905,Finlândia
Hanna-Maria Seppl,F,27.0,174.0,59.0,Finland,FIN,2012,Verão,London,Natação,Natação Feminina 200 metros Livre,,1.74,19.487382745408905,Finlândia
Hanna-Maria Seppl,F,31.0,174.0,59.0,Finland,FIN,2016,Verão,Rio de Janeiro,Natação,Natação Feminina Revezamento 4 x 100 metros Medley,,1.74,19.487382745408905,Finlândia
Andreas Seppi,M,28.0,190.0,75.0,Italy,ITA,2012,Verão,London,Tênis,Tênis Masculino Individual,,1.9,20.775623268698062,Itália
Andreas Seppi,M,28.0,190.0,75.0,Italy,ITA,2012,Verão,London,Tênis,Tênis Duplas Mistas,,1.9,20.775623268698062,Itália
Andreas Seppi,M,28.0,190.0,75.0,Italy,ITA,2012,Verão,London,Tênis,Tênis Masculino Duplas,,1.9,20.775623268698062,Itália
Andreas Seppi,M,32.0,190.0,75.0,Italy,ITA,2016,Verão,Rio de Janeiro,Tênis,Tênis Masculino Individual,,1.9,20.775623268698062,Itália
Andreas Seppi,M,32.0,190.0,75.0,Italy,ITA,2016,Verão,Rio de Janeiro,Tênis,Tênis Masculino Duplas,,1.9,20.775623268698062,Itália
Bona Septano,M,24.0,171.0,63.0,Indonesia,INA,2012,Verão,London,Badminton,Badminton Masculino Duplas,,1.71,21.545090797168363,Indonésia
Eduardo Seplveda,M,25.0,173.0,63.0,Argentina,ARG,2016,Verão,Rio de Janeiro,Ciclismo,Ciclismo Masculino Prova de Estrada Individual,,1.73,21.04981790236894,Argentina
Eduardo Seplveda,M,25.0,173.0,63.0,Argentina,ARG,2016,Verão,Rio de Janeiro,Ciclismo,Ciclismo Masculino Contra o Tempo Individual,,1.73,21.04981790236894,Argentina
Sandra Milena Seplveda Lopera,F,24.0,167.0,55.0,Colombia,COL,2012,Verão,London,Futebol,Futebol Feminino,,1.67,19.721036967980208,Colômbia
Sandra Milena Seplveda Lopera,F,28.0,167.0,55.0,Colombia,COL,2016,Verão,Rio de Janeiro,Futebol,Futebol Feminino,,1.67,19.721036967980208,Colômbia
"Xiang Wei ""Jasmine"" Ser",F,21.0,155.0,47.0,Singapore,SGP,2012,Verão,London,Tiro Esportivo,Tiro Feminino Rifle de Ar 10 metros,,1.55,19.562955254942764,Singapura
"Xiang Wei ""Jasmine"" Ser",F,21.0,155.0,47.0,Singapore,SGP,2012,Verão,London,Tiro Esportivo,Tiro Feminino Rifle de Pequeno Calibre Três Posições 50 metros,,1.55,19.562955254942764,Singapura
"Xiang Wei ""Jasmine"" Ser",F,25.0,155.0,47.0,Singapore,SGP,2016,Verão,Rio de Janeiro,Tiro Esportivo,Tiro Feminino Rifle de Ar 10 metros,,1.55,19.562955254942764,Singapura
"Xiang Wei ""Jasmine"" Ser",F,25.0,155.0,47.0,Singapore,SGP,2016,Verão,Rio de Janeiro,Tiro Esportivo,Tiro Feminino Rifle de Pequeno Calibre Três Posições 50 metros,,1.55,19.562955254942764,Singapura
Kevin Sraphin,M,22.0,206.0,125.0,France,FRA,2012,Verão,London,Basquete,Basquete Masculino,,2.06,29.456122160429825,França
Ieva Serapinait,F,21.0,175.0,62.0,Lithuania,LTU,2016,Verão,Rio de Janeiro,Pentatlo Moderno,Pentatlo Moderno Feminino Individual,,1.75,20.244897959183675,Lituânia
Sawan Serasinghe,M,22.0,178.0,79.0,Australia,AUS,2016,Verão,Rio de Janeiro,Badminton,Badminton Masculino Duplas,,1.78,24.933720489837143,Austrália
Anastasiya Serdyukova,F,19.0,170.0,49.0,Uzbekistan,UZB,2016,Verão,Rio de Janeiro,Ginástica Rítmica,Ginástica Rítmica Feminina Individual,,1.7,16.955017301038065,Uzbequistão
Giulia Sergas,F,36.0,175.0,64.0,Italy,ITA,2016,Verão,Rio de Janeiro,Golfe,Golfe Feminino Individual,,1.75,20.897959183673468,Itália
Jesse Harold Sergent,M,24.0,188.0,78.0,New Zealand,NZL,2012,Verão,London,Ciclismo,Ciclismo Masculino Perseguição por Equipes 4.000 metros,Bronze,1.88,22.068809416025353,Nova Zelândia
Karine Sergerie,F,27.0,165.0,64.5,Canada,CAN,2012,Verão,London,Taekwondo,Taekwondo Feminino Peso Meio Médio,,1.65,23.69146005509642,Canadá
Olga Aleksandrovna Sergeyenko-Sudareva,F,28.0,176.0,61.0,Belarus,BLR,2012,Verão,London,Atletismo,Salto em Distância Feminino Atletismo,,1.76,19.692665289256198,Bielorrússia
Olga Aleksandrovna Sergeyenko-Sudareva,F,32.0,176.0,61.0,Belarus,BLR,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Feminino 3.000 metros Com Barreira,,1.76,19.692665289256198,Bielorrússia
Olga Aleksandrovna Sergeyenko-Sudareva,F,32.0,176.0,61.0,Belarus,BLR,2016,Verão,Rio de Janeiro,Atletismo,Salto em Distância Feminino Atletismo,,1.76,19.692665289256198,Bielorrússia
Nataliya Olegovna Sergeyeva,F,36.0,164.0,64.0,Kazakhstan,KAZ,2012,Verão,London,Canoagem,Canoagem Feminina Kayak Individual 200 metros,,1.64,23.795359904818564,Cazaquistão
Nataliya Olegovna Sergeyeva,F,36.0,164.0,64.0,Kazakhstan,KAZ,2012,Verão,London,Canoagem,Canoagem Feminina Kayak Individual 500 metros,,1.64,23.795359904818564,Cazaquistão
Nataliya Olegovna Sergeyeva,F,40.0,164.0,64.0,Kazakhstan,KAZ,2016,Verão,Rio de Janeiro,Canoagem,Canoagem Feminina Kayak Duplo 500 metros,,1.64,23.795359904818564,Cazaquistão
Nataliya Olegovna Sergeyeva,F,40.0,164.0,64.0,Kazakhstan,KAZ,2016,Verão,Rio de Janeiro,Canoagem,Canoagem Feminina Canoa Quádrupla 500 metros,,1.64,23.795359904818564,Cazaquistão
Andrea eri,F,26.0,184.0,82.0,Croatia,CRO,2012,Verão,London,Handebol,Handebol Feminino,,1.84,24.22022684310019,Croácia
Mohamed Serir,M,27.0,175.0,66.0,Algeria,ALG,2012,Verão,London,Luta Livre,Luta Greco Romana Masculina Peso Meio Médio,,1.75,21.551020408163264,Argélia
Aleksandr Sergeyevich Serov,M,29.0,189.0,76.0,Russia,RUS,2012,Verão,London,Ciclismo,Ciclismo Masculino Perseguição por Equipes 4.000 metros,,1.89,21.27600011197895,Rússia
Svetlana Viktorovna Serova,F,25.0,178.0,92.0,Belarus,BLR,2012,Verão,London,Atletismo,Atletismo Feminino Lançamento de Disco,,1.78,29.036737785633125,Bielorrússia
Jess Serrano Lara,M,34.0,180.0,81.0,Spain,ESP,2012,Verão,London,Tiro Esportivo,Tiro Masculino Fossa,,1.8,25.0,Espanha
"Juan Ren ""Juanjo"" Serrano Gutirrez",M,28.0,178.0,87.0,Mexico,MEX,2012,Verão,London,Tiro com Arco,Arco e Flecha Masculino Individual,,1.78,27.458654210326976,México
"Juan Ren ""Juanjo"" Serrano Gutirrez",M,28.0,178.0,87.0,Mexico,MEX,2012,Verão,London,Tiro com Arco,Arco e Flecha Masculino Equipe,,1.78,27.458654210326976,México
Sophia Serseri,F,16.0,154.0,45.0,France,FRA,2012,Verão,London,Ginástica,Ginástica Feminina Equipe Geral,,1.54,18.974531961544947,França
Sophia Serseri,F,16.0,154.0,45.0,France,FRA,2012,Verão,London,Ginástica,Ginástica Feminina Solo,,1.54,18.974531961544947,França
Ronald Serugo,M,31.0,170.0,48.0,Uganda,UGA,2016,Verão,Rio de Janeiro,Boxe,Boxe Masculino Peso Mosca,,1.7,16.60899653979239,Uganda
Ola Sesay,F,33.0,176.0,64.0,Sierra Leone,SLE,2012,Verão,London,Atletismo,Salto em Distância Feminino Atletismo,,1.76,20.66115702479339,Serra Leoa
Lauren Marie Sesselmann,F,28.0,173.0,71.0,Canada,CAN,2012,Verão,London,Futebol,Futebol Feminino,Bronze,1.73,23.722810651876106,Canadá
Mara Fernanda Sesto,F,35.0,160.0,52.0,Argentina,ARG,2012,Verão,London,Vela,Vela Feminina Dois Pessoal Dinghy,,1.6,20.312499999999996,Argentina
arko eum,M,26.0,195.0,96.0,Serbia,SRB,2012,Verão,London,Handebol,Handebol Masculino,,1.95,25.2465483234714,Sérvia
Jadi Setiadi,M,27.0,150.0,54.0,Indonesia,INA,2012,Verão,London,Levantamento de Peso,Levantamento de Peso Masculino Peso Galo,,1.5,24.0,Indonésia
Hendra Setiawan,M,31.0,183.0,82.0,Indonesia,INA,2016,Verão,Rio de Janeiro,Badminton,Badminton Masculino Duplas,,1.83,24.48565200513601,Indonésia
Anelo etka,M,30.0,186.0,87.0,Croatia,CRO,2016,Verão,Rio de Janeiro,Polo Aquático,Pólo Aquático Masculino,Prata,1.86,25.14741588622962,Croácia
Daiya Seto,M,22.0,174.0,72.0,Japan,JPN,2016,Verão,Rio de Janeiro,Natação,Natação Masculina 200 Metros Borboleta,,1.74,23.781212841854934,Japão
Daiya Seto,M,22.0,174.0,72.0,Japan,JPN,2016,Verão,Rio de Janeiro,Natação,Natação Masculino 400 metros Medley Individual,Bronze,1.74,23.781212841854934,Japão
Benson Kiplagat Seurei,M,32.0,175.0,60.0,Bahrain,BRN,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Masculino 1.500 Metros,,1.75,19.591836734693878,Barein
Karolina Andreyevna Sevastyanova,F,17.0,173.0,51.0,Russia,RUS,2012,Verão,London,Ginástica Rítmica,Ginástica Rítmica Feminina Equipe,Ouro,1.73,17.04032877810819,Rússia
Brendan Sexton,M,26.0,172.0,65.0,Australia,AUS,2012,Verão,London,Triatlo,Triatlo Masculino Distância Olímpica,,1.72,21.971335857220122,Austrália
Dawit Seyaum Biratu,F,20.0,161.0,49.0,Ethiopia,ETH,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Feminino 1.500 metros,,1.61,18.90359168241966,Etiópia
Dieudonn Wilfred Seyi Ntsengue,M,18.0,183.0,75.0,Cameroon,CMR,2016,Verão,Rio de Janeiro,Boxe,Boxe Masculino Peso Médio,,1.83,22.395413419331717,Camarões
Pedrya Seymour,F,21.0,165.0,75.0,Bahamas,BAH,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Feminino 100 metros Com Barreiras,,1.65,27.548209366391188,Bahamas
Tanya Karen Seymour,F,32.0,165.0,57.0,South Africa,RSA,2016,Verão,Rio de Janeiro,Hipismo,Equitação Mista Adestramento Individual,,1.65,20.936639118457304,África do Sul
Bnyamin Sezer,M,24.0,163.0,62.0,Turkey,TUR,2012,Verão,London,Levantamento de Peso,Levantamento de Peso Masculino Leve,,1.63,23.335466144755166,
Orxan Sfrov,M,24.0,171.0,60.0,Azerbaijan,AZE,2016,Verão,Rio de Janeiro,Judô,Judô Masculino Peso Meio Leve,,1.71,20.519134092541297,Azerbaijão
Sara Sgarzi,F,30.0,175.0,63.0,Italy,ITA,2016,Verão,Rio de Janeiro,Nado Sincronizado,Nado Sincronizado Feminino Equipe,,1.75,20.571428571428573,Itália
Mohamed Al-Sghaier,M,28.0,185.0,79.0,Tunisia,TUN,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Masculino 400 metros com Barreiras,,1.85,23.08254200146092,Tunísia
Torul sgrov,M,19.0,170.0,65.0,Azerbaijan,AZE,2012,Verão,London,Luta Livre,Luta Livre Masculina Peso Leve,Ouro,1.7,22.49134948096886,Azerbaijão
Torul sgrov,M,23.0,170.0,65.0,Azerbaijan,AZE,2016,Verão,Rio de Janeiro,Luta Livre,Luta Livre Masculina Peso Meio Médio,Prata,1.7,22.49134948096886,Azerbaijão
Ahmed Shaban,M,37.0,190.0,95.0,Egypt,EGY,2016,Verão,Rio de Janeiro,Tiro Esportivo,Tiro Masculino Pistola de Fogo Rápido 25 metros,,1.9,26.315789473684212,Egito
El-Desoky Ismail Abdulrauf Muhammad Shaban,M,29.0,185.0,120.0,Egypt,EGY,2012,Verão,London,Luta Livre,Luta Livre Masculina Super Pesado,,1.85,35.06208911614317,Egito
Iman Muhammad Shaban Muhammad Gaber,F,23.0,171.0,61.0,Egypt,EGY,2012,Verão,London,Esgrima,Esgrima Feminina Florete Individual,,1.71,20.86111966075032,Egito
Iman Muhammad Shaban Muhammad Gaber,F,23.0,171.0,61.0,Egypt,EGY,2012,Verão,London,Esgrima,Esgrima Feminina Florete por Equipes,,1.71,20.86111966075032,Egito
Daulet Yerkinovich Shabanbay,M,18.0,190.0,125.0,Kazakhstan,KAZ,2012,Verão,London,Luta Livre,Luta Livre Masculina Super Pesado,,1.9,34.62603878116344,Cazaquistão
Daulet Yerkinovich Shabanbay,M,22.0,190.0,125.0,Kazakhstan,KAZ,2016,Verão,Rio de Janeiro,Luta Livre,Luta Livre Masculina Super Pesado,,1.9,34.62603878116344,Cazaquistão
Ali Shabanovich Shabanov,M,22.0,170.0,66.0,Belarus,BLR,2012,Verão,London,Luta Livre,Luta Livre Masculina Peso Meio Médio,,1.7,22.837370242214536,Bielorrússia
Konstantin Georgiyevich Shabanov,M,22.0,184.0,75.0,Russia,RUS,2012,Verão,London,Atletismo,Atletismo Masculino 110 metros com Barreiras,,1.84,22.152646502835537,Rússia
Andrey Dmitriyevich Shabasov,M,22.0,180.0,73.0,Russia,RUS,2016,Verão,Rio de Janeiro,Natação,Natação Masculina 200 metros Costas,,1.8,22.530864197530864,Rússia
Mohsen Shadi Naghadeh,M,24.0,191.0,72.0,Iran,IRI,2012,Verão,London,Remo,Remo Masculino Skiff Individual,,1.91,19.736301088237713,Irã
Vitaliy Petrovych Shafar,M,30.0,174.0,62.0,Ukraine,UKR,2012,Verão,London,Atletismo,Atletismo Masculino Maratona,,1.74,20.478266613819528,Ucrânia
Prasiddha Jung Shah,M,23.0,171.0,65.0,Nepal,NEP,2012,Verão,London,Natação,Natação Masculina 50 metros Livre,,1.71,22.229061933586404,Nepal
Shah Hussain Shah,M,23.0,190.0,100.0,Pakistan,PAK,2016,Verão,Rio de Janeiro,Judô,Judô Masculino Meio Pesado,,1.9,27.70083102493075,Paquistão
Neda Shahsavari,F,25.0,167.0,62.0,Iran,IRI,2012,Verão,London,Tênis de Mesa,Tênis de Mesa Feminino Individual,,1.67,22.230987127541326,Irã
Neda Shahsavari,F,29.0,167.0,62.0,Iran,IRI,2016,Verão,Rio de Janeiro,Tênis de Mesa,Tênis de Mesa Feminino Individual,,1.67,22.230987127541326,Irã
Mona Shaito,F,18.0,152.0,52.0,Lebanon,LIB,2012,Verão,London,Esgrima,Esgrima Feminina Florete Individual,,1.52,22.506925207756233,Líbano
Mona Shaito,F,22.0,152.0,52.0,Lebanon,LIB,2016,Verão,Rio de Janeiro,Esgrima,Esgrima Feminina Florete Individual,,1.52,22.506925207756233,Líbano
Zain Shaito,M,21.0,185.0,72.0,Lebanon,LIB,2012,Verão,London,Esgrima,Esgrima Masculino Florete Individual,,1.85,21.0372534696859,Líbano
Aminath Shajan,F,18.0,157.0,50.0,Maldives,MDV,2012,Verão,London,Natação,Natação Feminino 50 metros Livre,,1.57,20.28479857195018,Maldivas
Aminath Shajan,F,22.0,157.0,50.0,Maldives,MDV,2016,Verão,Rio de Janeiro,Natação,Natação Feminina 100 metros Livre,,1.57,20.28479857195018,Maldivas
Murat Maksutbekovich Shakenov,M,21.0,183.0,71.0,Kazakhstan,KAZ,2012,Verão,London,Polo Aquático,Pólo Aquático Masculino,,1.83,21.20099137030069,Cazaquistão
"Perresha Alexandra ""Perri"" Shakes-Drayton",F,23.0,172.0,66.0,Great Britain,GBR,2012,Verão,London,Atletismo,Atletismo Feminino 400 metros com Barreiras,,1.72,22.30935640886966,Reino Unido
"Perresha Alexandra ""Perri"" Shakes-Drayton",F,23.0,172.0,66.0,Great Britain,GBR,2012,Verão,London,Atletismo,Revezamento 4 x 400 metros Feminino Atletismo,,1.72,22.30935640886966,Reino Unido
Dariga Shakimova,F,27.0,172.0,75.0,Kazakhstan,KAZ,2016,Verão,Rio de Janeiro,Boxe,Boxe Feminino Peso Médio,Bronze,1.72,25.351541373715524,Cazaquistão
Babur Shakirdzhanov,M,25.0,195.0,105.0,Uzbekistan,UZB,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Masculino Lançamento de Dardo,,1.95,27.613412228796847,Uzbequistão
Albina Ildusovna Shakirova,F,29.0,165.0,50.0,Russia,RUS,2016,Verão,Rio de Janeiro,Tiro Esportivo,Tiro Feminino Fossa Olímpica,,1.65,18.36547291092746,Rússia
Kristen Shaldybin,F,18.0,175.0,57.0,United States,USA,2016,Verão,Rio de Janeiro,Ginástica Rítmica,Ginástica Rítmica Feminina Equipe,,1.75,18.612244897959183,Estados Unidos
Yelena Yevgenyevna Shalygina,F,25.0,165.0,63.0,Kazakhstan,KAZ,2012,Verão,London,Luta Livre,Luta Livre Feminina Peso Médio,,1.65,23.140495867768596,Cazaquistão
Karen Shammas,F,19.0,169.0,63.0,Lebanon,LIB,2012,Verão,London,Judô,Judô Feminino Meio Médio,,1.69,22.058051188683873,Líbano
Shan Danna,F,20.0,168.0,60.0,China,CHN,2012,Verão,London,Voleibol,Vôlei Feminino,,1.68,21.258503401360546,China
Shan Jun,M,21.0,172.0,60.0,China,CHN,2016,Verão,Rio de Janeiro,Boxe,Boxe Masculino Peso Leve,,1.72,20.281233098972418,China
Xiaona Shan,F,33.0,165.0,54.0,Germany,GER,2016,Verão,Rio de Janeiro,Tênis de Mesa,Tênis de Mesa Feminino por Equipes,Prata,1.65,19.834710743801654,Alemanha
Aida Vladimirovna Shanayeva,F,26.0,173.0,63.0,Russia,RUS,2012,Verão,London,Esgrima,Esgrima Feminina Florete Individual,,1.73,21.04981790236894,Rússia
Aida Vladimirovna Shanayeva,F,26.0,173.0,63.0,Russia,RUS,2012,Verão,London,Esgrima,Esgrima Feminina Florete por Equipes,Prata,1.73,21.04981790236894,Rússia
Aida Vladimirovna Shanayeva,F,30.0,173.0,63.0,Russia,RUS,2016,Verão,Rio de Janeiro,Esgrima,Esgrima Feminina Florete Individual,,1.73,21.04981790236894,Rússia
Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica,Ginástica Feminina Individual Geral,,1.43,16.626729913443203,China
Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica,Ginástica Feminina Equipe Geral,Bronze,1.43,16.626729913443203,China
Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica,Ginástica Feminina Solo,,1.43,16.626729913443203,China
Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica,Ginástica Feminina Barras Assimétricas,,1.43,16.626729913443203,China
Shang Chunsong,F,20.0,143.0,34.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica,Ginástica Feminina Trave,,1.43,16.626729913443203,China
Shang Keyuan,M,21.0,183.0,79.0,China,CHN,2016,Verão,Rio de Janeiro,Natação,Natação Masculino 200 metros Livre,,1.83,23.589835468362743,China
Shang Rong,F,16.0,170.0,45.0,China,CHN,2016,Verão,Rio de Janeiro,Ginástica Rítmica,Ginástica Rítmica Feminina Individual,,1.7,15.570934256055365,China
Lebogang Shange,M,26.0,160.0,56.0,South Africa,RSA,2016,Verão,Rio de Janeiro,Atletismo,Atletismo Masculino 20 km Marcha,,1.6,21.874999999999996,África do Sul
Leith Shankland,M,21.0,196.0,90.0,South Africa,RSA,2012,Verão,London,Natação,Natação Masculina Revezamento 4x100 Metros Medley,,1.96,23.427738442315704,África do Sul
Alison Kay Shanks,F,29.0,171.0,63.0,New Zealand,NZL,2012,Verão,London,Ciclismo,Ciclismo Feminino Perseguição por Equipes,,1.71,21.545090797168363,Nova Zelândia
Eric Lee Shanteau,M,28.0,188.0,80.0,United States,USA,2012,Verão,London,Natação,Natação Masculina 100 metros Peito,,1.88,22.634676324128566,Estados Unidos
Eric Lee Shanteau,M,28.0,188.0,80.0,United States,USA,2012,Verão,London,Natação,Natação Masculina Revezamento 4x100 Metros Medley,Ouro,1.88,22.634676324128566,Estados Unidos
Shao Jieni,F,22.0,169.0,64.0,Portugal,POR,2016,Verão,Rio de Janeiro,Tênis de Mesa,Tênis de Mesa Feminino Individual,,1.69,22.40817898532965,Portugal
Shao Ting,F,26.0,184.0,75.0,China,CHN,2016,Verão,Rio de Janeiro,Basquete,Basquete Feminino,,1.84,22.152646502835537,China
Shao Yiwen,F,17.0,171.0,56.0,China,CHN,2012,Verão,London,Natação,Natação Feminina 400 metros Livre,,1.71,19.15119181970521,China
Shao Yiwen,F,17.0,171.0,56.0,China,CHN,2012,Verão,London,Natação,Natação Feminina 800 metros Livre,,1.71,19.15119181970521,China
Abdulkhakim Alibekovich Shapiyev,M,28.0,174.0,74.0,Kazakhstan,KAZ,2012,Verão,London,Luta Livre,Luta Livre Masculina Peso Médio,,1.74,24.441802087462015,Cazaquistão
Tatyana Valeryevna Sharakova,F,27.0,160.0,52.0,Belarus,BLR,2012,Verão,London,Ciclismo,Ciclismo Feminino Perseguição por Equipes,,1.6,20.312499999999996,Bielorrússia
Tatyana Valeryevna Sharakova,F,27.0,160.0,52.0,Belarus,BLR,2012,Verão,London,Ciclismo,Ciclismo Feminino Omnium,,1.6,20.312499999999996,Bielorrússia
Tatyana Valeryevna Sharakova,F,32.0,160.0,52.0,Belarus,BLR,2016,Verão,Rio de Janeiro,Ciclismo,Ciclismo Feminino Omnium,,1.6,20.312499999999996,Bielorrússia
Mariya Yuryevna Sharapova,F,25.0,188.0,59.0,Russia,RUS,2012,Verão,London,Tênis,Tênis Feminino Individual,Prata,1.88,16.693073789044817,Rússia
